date,sport,venue,zone,ticketed,inOKC,sessionType,startsAt,endsAt,startsAtUtc,endsAtUtc,durationMinutes,sessionNumber,totalSessions,sportSessionNumber,totalSportSessions,numEventsInSession
2028-07-28,Handball,Long Beach Arena,Long Beach,True,False,Bronze,2028-07-28T09:30:00-07:00,2028-07-28T11:30:00-07:00,2028-07-28T16:30:00+00:00,2028-07-28T18:30:00+00:00,120,770,845,45,46,1
2028-07-28,Handball,Long Beach Arena,Long Beach,True,False,Final,2028-07-28T13:00:00-07:00,2028-07-28T15:30:00-07:00,2028-07-28T20:00:00+00:00,2028-07-28T22:30:00+00:00,150,782,845,46,46,1
2028-07-12,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-12T09:00:00-07:00,2028-07-12T14:00:00-07:00,2028-07-12T16:00:00+00:00,2028-07-12T21:00:00+00:00,300,9,845,1,34,1
2028-07-12,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-12T17:00:00-07:00,2028-07-12T22:00:00-07:00,2028-07-13T00:00:00+00:00,2028-07-13T05:00:00+00:00,300,16,845,2,34,1
2028-07-13,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-13T09:00:00-07:00,2028-07-13T14:00:00-07:00,2028-07-13T16:00:00+00:00,2028-07-13T21:00:00+00:00,300,32,845,3,34,1
2028-07-13,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-13T17:00:00-07:00,2028-07-13T22:00:00-07:00,2028-07-14T00:00:00+00:00,2028-07-14T05:00:00+00:00,300,40,845,4,34,1
2028-07-15,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-15T09:00:00-07:00,2028-07-15T14:00:00-07:00,2028-07-15T16:00:00+00:00,2028-07-15T21:00:00+00:00,300,64,845,5,34,1
2028-07-15,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-15T17:30:00-07:00,2028-07-15T22:30:00-07:00,2028-07-16T00:30:00+00:00,2028-07-16T05:30:00+00:00,300,90,845,6,34,1
2028-07-16,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-16T09:00:00-07:00,2028-07-16T14:00:00-07:00,2028-07-16T16:00:00+00:00,2028-07-16T21:00:00+00:00,300,124,845,7,34,1
2028-07-16,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-16T17:00:00-07:00,2028-07-16T22:00:00-07:00,2028-07-17T00:00:00+00:00,2028-07-17T05:00:00+00:00,300,152,845,8,34,1
2028-07-17,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-17T09:00:00-07:00,2028-07-17T14:00:00-07:00,2028-07-17T16:00:00+00:00,2028-07-17T21:00:00+00:00,300,181,845,9,34,1
2028-07-17,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-17T17:00:00-07:00,2028-07-17T22:00:00-07:00,2028-07-18T00:00:00+00:00,2028-07-18T05:00:00+00:00,300,210,845,10,34,1
2028-07-18,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-18T09:00:00-07:00,2028-07-18T14:00:00-07:00,2028-07-18T16:00:00+00:00,2028-07-18T21:00:00+00:00,300,242,845,11,34,1
2028-07-18,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-18T17:30:00-07:00,2028-07-18T22:30:00-07:00,2028-07-19T00:30:00+00:00,2028-07-19T05:30:00+00:00,300,275,845,12,34,1
2028-07-19,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-19T09:00:00-07:00,2028-07-19T14:00:00-07:00,2028-07-19T16:00:00+00:00,2028-07-19T21:00:00+00:00,300,308,845,13,34,1
2028-07-19,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-19T17:00:00-07:00,2028-07-19T22:00:00-07:00,2028-07-20T00:00:00+00:00,2028-07-20T05:00:00+00:00,300,336,845,14,34,1
2028-07-20,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-20T09:00:00-07:00,2028-07-20T14:00:00-07:00,2028-07-20T16:00:00+00:00,2028-07-20T21:00:00+00:00,300,366,845,15,34,1
2028-07-20,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-20T17:00:00-07:00,2028-07-20T22:00:00-07:00,2028-07-21T00:00:00+00:00,2028-07-21T05:00:00+00:00,300,393,845,16,34,1
2028-07-21,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-21T09:00:00-07:00,2028-07-21T14:00:00-07:00,2028-07-21T16:00:00+00:00,2028-07-21T21:00:00+00:00,300,423,845,17,34,1
2028-07-21,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-21T17:00:00-07:00,2028-07-21T22:00:00-07:00,2028-07-22T00:00:00+00:00,2028-07-22T05:00:00+00:00,300,450,845,18,34,1
2028-07-22,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-22T09:00:00-07:00,2028-07-22T14:00:00-07:00,2028-07-22T16:00:00+00:00,2028-07-22T21:00:00+00:00,300,481,845,19,34,1
2028-07-22,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-22T17:00:00-07:00,2028-07-22T22:00:00-07:00,2028-07-23T00:00:00+00:00,2028-07-23T05:00:00+00:00,300,508,845,20,34,1
2028-07-23,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-23T09:00:00-07:00,2028-07-23T14:00:00-07:00,2028-07-23T16:00:00+00:00,2028-07-23T21:00:00+00:00,300,531,845,21,34,1
2028-07-23,Hockey,Carson Field,Carson,True,False,Preliminary,2028-07-23T17:00:00-07:00,2028-07-23T22:00:00-07:00,2028-07-24T00:00:00+00:00,2028-07-24T05:00:00+00:00,300,555,845,22,34,1
2028-07-24,Hockey,Carson Field,Carson,True,False,Quarterfinal,2028-07-24T09:00:00-07:00,2028-07-24T14:00:00-07:00,2028-07-24T16:00:00+00:00,2028-07-24T21:00:00+00:00,300,578,845,23,34,1
2028-07-24,Hockey,Carson Field,Carson,True,False,Quarterfinal,2028-07-24T17:00:00-07:00,2028-07-24T22:00:00-07:00,2028-07-25T00:00:00+00:00,2028-07-25T05:00:00+00:00,300,605,845,24,34,1
2028-07-25,Hockey,Carson Field,Carson,True,False,Quarterfinal,2028-07-25T09:00:00-07:00,2028-07-25T14:00:00-07:00,2028-07-25T16:00:00+00:00,2028-07-25T21:00:00+00:00,300,627,845,25,34,1
2028-07-25,Hockey,Carson Field,Carson,True,False,Quarterfinal,2028-07-25T17:00:00-07:00,2028-07-25T22:00:00-07:00,2028-07-26T00:00:00+00:00,2028-07-26T05:00:00+00:00,300,655,845,26,34,1
2028-07-26,Hockey,Carson Field,Carson,True,False,Semifinal,2028-07-26T09:00:00-07:00,2028-07-26T11:00:00-07:00,2028-07-26T16:00:00+00:00,2028-07-26T18:00:00+00:00,120,679,845,27,34,1
2028-07-26,Hockey,Carson Field,Carson,True,False,Semifinal,2028-07-26T20:00:00-07:00,2028-07-26T22:00:00-07:00,2028-07-27T03:00:00+00:00,2028-07-27T05:00:00+00:00,120,712,845,28,34,1
2028-07-27,Hockey,Carson Field,Carson,True,False,Semifinal,2028-07-27T09:00:00-07:00,2028-07-27T11:00:00-07:00,2028-07-27T16:00:00+00:00,2028-07-27T18:00:00+00:00,120,721,845,29,34,1
2028-07-27,Hockey,Carson Field,Carson,True,False,Semifinal,2028-07-27T19:30:00-07:00,2028-07-27T21:30:00-07:00,2028-07-28T02:30:00+00:00,2028-07-28T04:30:00+00:00,120,755,845,30,34,1
2028-07-28,Hockey,Carson Field,Carson,True,False,Bronze,2028-07-28T10:30:00-07:00,2028-07-28T12:30:00-07:00,2028-07-28T17:30:00+00:00,2028-07-28T19:30:00+00:00,120,773,845,31,34,1
2028-07-28,Hockey,Carson Field,Carson,True,False,Final,2028-07-28T21:00:00-07:00,2028-07-28T23:30:00-07:00,2028-07-29T04:00:00+00:00,2028-07-29T06:30:00+00:00,150,804,845,32,34,1
2028-07-29,Hockey,Carson Field,Carson,True,False,Bronze,2028-07-29T10:30:00-07:00,2028-07-29T12:30:00-07:00,2028-07-29T17:30:00+00:00,2028-07-29T19:30:00+00:00,120,816,845,33,34,1
2028-07-29,Hockey,Carson Field,Carson,True,False,Final,2028-07-29T21:00:00-07:00,2028-07-29T23:30:00-07:00,2028-07-30T04:00:00+00:00,2028-07-30T06:30:00+00:00,150,838,845,34,34,1
2028-07-15,Judo,LA Convention Center Hall 2,DTLA,True,False,Preliminary,2028-07-15T10:00:00-07:00,2028-07-15T14:00:00-07:00,2028-07-15T17:00:00+00:00,2028-07-15T21:00:00+00:00,240,67,845,1,16,2
2028-07-15,Judo,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-15T16:00:00-07:00,2028-07-15T19:00:00-07:00,2028-07-15T23:00:00+00:00,2028-07-16T02:00:00+00:00,180,86,845,2,16,8
2028-07-16,Judo,LA Convention Center Hall 2,DTLA,True,False,Preliminary,2028-07-16T10:00:00-07:00,2028-07-16T14:00:00-07:00,2028-07-16T17:00:00+00:00,2028-07-16T21:00:00+00:00,240,129,845,3,16,2
2028-07-16,Judo,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-16T16:00:00-07:00,2028-07-16T19:00:00-07:00,2028-07-16T23:00:00+00:00,2028-07-17T02:00:00+00:00,180,150,845,4,16,8
2028-07-17,Judo,LA Convention Center Hall 2,DTLA,True,False,Preliminary,2028-07-17T10:00:00-07:00,2028-07-17T14:00:00-07:00,2028-07-17T17:00:00+00:00,2028-07-17T21:00:00+00:00,240,187,845,5,16,2
2028-07-17,Judo,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-17T16:00:00-07:00,2028-07-17T19:00:00-07:00,2028-07-17T23:00:00+00:00,2028-07-18T02:00:00+00:00,180,207,845,6,16,8
2028-07-18,Judo,LA Convention Center Hall 2,DTLA,True,False,Preliminary,2028-07-18T10:00:00-07:00,2028-07-18T14:00:00-07:00,2028-07-18T17:00:00+00:00,2028-07-18T21:00:00+00:00,240,248,845,7,16,2
2028-07-18,Judo,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-18T16:00:00-07:00,2028-07-18T19:00:00-07:00,2028-07-18T23:00:00+00:00,2028-07-19T02:00:00+00:00,180,269,845,8,16,8
2028-07-19,Judo,LA Convention Center Hall 2,DTLA,True,False,Preliminary,2028-07-19T10:00:00-07:00,2028-07-19T14:00:00-07:00,2028-07-19T17:00:00+00:00,2028-07-19T21:00:00+00:00,240,313,845,9,16,2
2028-07-19,Judo,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-19T16:00:00-07:00,2028-07-19T19:00:00-07:00,2028-07-19T23:00:00+00:00,2028-07-20T02:00:00+00:00,180,335,845,10,16,8
2028-07-20,Judo,LA Convention Center Hall 2,DTLA,True,False,Preliminary,2028-07-20T10:00:00-07:00,2028-07-20T14:00:00-07:00,2028-07-20T17:00:00+00:00,2028-07-20T21:00:00+00:00,240,372,845,11,16,2
2028-07-20,Judo,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-20T16:00:00-07:00,2028-07-20T19:00:00-07:00,2028-07-20T23:00:00+00:00,2028-07-21T02:00:00+00:00,180,391,845,12,16,8
2028-07-21,Judo,LA Convention Center Hall 2,DTLA,True,False,Preliminary,2028-07-21T10:00:00-07:00,2028-07-21T14:00:00-07:00,2028-07-21T17:00:00+00:00,2028-07-21T21:00:00+00:00,240,428,845,13,16,2
2028-07-21,Judo,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-21T16:00:00-07:00,2028-07-21T19:00:00-07:00,2028-07-21T23:00:00+00:00,2028-07-22T02:00:00+00:00,180,447,845,14,16,8
2028-07-22,Judo,LA Convention Center Hall 2,DTLA,True,False,Semifinal,2028-07-22T08:00:00-07:00,2028-07-22T14:00:00-07:00,2028-07-22T15:00:00+00:00,2028-07-22T21:00:00+00:00,360,474,845,15,16,3
2028-07-22,Judo,LA Convention Center Hall 2,DTLA,True,False,Final,2028-07-22T16:00:00-07:00,2028-07-22T19:00:00-07:00,2028-07-22T23:00:00+00:00,2028-07-23T02:00:00+00:00,180,505,845,16,16,2
2028-07-24,Lacrosse,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-24T12:00:00-07:00,2028-07-24T15:00:00-07:00,2028-07-24T19:00:00+00:00,2028-07-24T22:00:00+00:00,180,591,845,1,12,1
2028-07-24,Lacrosse,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-24T19:00:00-07:00,2028-07-24T22:00:00-07:00,2028-07-25T02:00:00+00:00,2028-07-25T05:00:00+00:00,180,612,845,2,12,1
2028-07-25,Lacrosse,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-25T12:00:00-07:00,2028-07-25T15:00:00-07:00,2028-07-25T19:00:00+00:00,2028-07-25T22:00:00+00:00,180,644,845,3,12,1
2028-07-25,Lacrosse,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-25T19:00:00-07:00,2028-07-25T22:00:00-07:00,2028-07-26T02:00:00+00:00,2028-07-26T05:00:00+00:00,180,664,845,4,12,1
2028-07-26,Lacrosse,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-26T12:00:00-07:00,2028-07-26T15:00:00-07:00,2028-07-26T19:00:00+00:00,2028-07-26T22:00:00+00:00,180,690,845,5,12,1
2028-07-26,Lacrosse,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-26T19:00:00-07:00,2028-07-26T22:00:00-07:00,2028-07-27T02:00:00+00:00,2028-07-27T05:00:00+00:00,180,707,845,6,12,1
2028-07-27,Lacrosse,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-27T12:00:00-07:00,2028-07-27T15:00:00-07:00,2028-07-27T19:00:00+00:00,2028-07-27T22:00:00+00:00,180,734,845,7,12,1
2028-07-27,Lacrosse,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-27T19:00:00-07:00,2028-07-27T22:00:00-07:00,2028-07-28T02:00:00+00:00,2028-07-28T05:00:00+00:00,180,753,845,8,12,1
2028-07-28,Lacrosse,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-28T12:00:00-07:00,2028-07-28T15:00:00-07:00,2028-07-28T19:00:00+00:00,2028-07-28T22:00:00+00:00,180,778,845,9,12,1
2028-07-28,Lacrosse,Exposition Park Stadium,Exposition Park,True,False,Preliminary,2028-07-28T19:00:00-07:00,2028-07-28T22:00:00-07:00,2028-07-29T02:00:00+00:00,2028-07-29T05:00:00+00:00,180,797,845,10,12,1
2028-07-29,Lacrosse,Exposition Park Stadium,Exposition Park,True,False,Final,2028-07-29T13:30:00-07:00,2028-07-29T16:00:00-07:00,2028-07-29T20:30:00+00:00,2028-07-29T23:00:00+00:00,150,825,845,11,12,2
2028-07-29,Lacrosse,Exposition Park Stadium,Exposition Park,True,False,Final,2028-07-29T20:30:00-07:00,2028-07-29T23:00:00-07:00,2028-07-30T03:30:00+00:00,2028-07-30T06:00:00+00:00,150,836,845,12,12,2
2028-07-15,Modern Pentathlon,Valley Complex 2,Valley,True,False,Semifinal,2028-07-15T09:00:00-07:00,2028-07-15T13:30:00-07:00,2028-07-15T16:00:00+00:00,2028-07-15T20:30:00+00:00,270,65,845,1,4,1
2028-07-16,Modern Pentathlon,Valley Complex 2,Valley,True,False,Semifinal,2028-07-16T09:00:00-07:00,2028-07-16T13:30:00-07:00,2028-07-16T16:00:00+00:00,2028-07-16T20:30:00+00:00,270,125,845,2,4,1
2028-07-17,Modern Pentathlon,Valley Complex 2,Valley,True,False,Final,2028-07-17T09:00:00-07:00,2028-07-17T11:00:00-07:00,2028-07-17T16:00:00+00:00,2028-07-17T18:00:00+00:00,120,182,845,3,4,1
2028-07-18,Modern Pentathlon,Valley Complex 2,Valley,True,False,Final,2028-07-18T09:00:00-07:00,2028-07-18T11:00:00-07:00,2028-07-18T16:00:00+00:00,2028-07-18T18:00:00+00:00,120,243,845,4,4,1
2028-07-17,Open Water Swimming,Belmont Shore,Long Beach,True,False,Final,2028-07-17T13:30:00-07:00,2028-07-17T16:30:00-07:00,2028-07-17T20:30:00+00:00,2028-07-17T23:30:00+00:00,180,197,845,1,2,1
2028-07-18,Open Water Swimming,Belmont Shore,Long Beach,True,False,Final,2028-07-18T13:30:00-07:00,2028-07-18T16:30:00-07:00,2028-07-18T20:30:00+00:00,2028-07-18T23:30:00+00:00,180,257,845,2,2,1
2028-07-27,Rhythmic Gymnastics,Galen Center,Exposition Park,True,False,Preliminary,2028-07-27T12:30:00-07:00,2028-07-27T15:45:00-07:00,2028-07-27T19:30:00+00:00,2028-07-27T22:45:00+00:00,195,735,845,1,5,1
2028-07-27,Rhythmic Gymnastics,Galen Center,Exposition Park,True,False,Preliminary,2028-07-27T17:30:00-07:00,2028-07-27T20:45:00-07:00,2028-07-28T00:30:00+00:00,2028-07-28T03:45:00+00:00,195,746,845,2,5,1
2028-07-28,Rhythmic Gymnastics,Galen Center,Exposition Park,True,False,Preliminary,2028-07-28T13:00:00-07:00,2028-07-28T15:45:00-07:00,2028-07-28T20:00:00+00:00,2028-07-28T22:45:00+00:00,165,783,845,3,5,1
2028-07-28,Rhythmic Gymnastics,Galen Center,Exposition Park,True,False,Final,2028-07-28T18:00:00-07:00,2028-07-28T20:45:00-07:00,2028-07-29T01:00:00+00:00,2028-07-29T03:45:00+00:00,165,794,845,4,5,1
2028-07-29,Rhythmic Gymnastics,Galen Center,Exposition Park,True,False,Final,2028-07-29T13:00:00-07:00,2028-07-29T14:45:00-07:00,2028-07-29T20:00:00+00:00,2028-07-29T21:45:00+00:00,105,824,845,5,5,1
2028-07-15,Rowing,Marine Stadium,Long Beach,True,False,Preliminary,2028-07-15T12:00:00-07:00,2028-07-15T13:50:00-07:00,2028-07-15T19:00:00+00:00,2028-07-15T20:50:00+00:00,110,75,845,1,8,3
2028-07-16,Rowing,Marine Stadium,Long Beach,True,False,Preliminary,2028-07-16T12:00:00-07:00,2028-07-16T14:30:00-07:00,2028-07-16T19:00:00+00:00,2028-07-16T21:30:00+00:00,150,137,845,2,8,5
2028-07-17,Rowing,Marine Stadium,Long Beach,True,False,Final,2028-07-17T12:30:00-07:00,2028-07-17T15:10:00-07:00,2028-07-17T19:30:00+00:00,2028-07-17T22:10:00+00:00,160,195,845,3,8,9
2028-07-18,Rowing,Marine Stadium,Long Beach,True,False,Final,2028-07-18T13:30:00-07:00,2028-07-18T16:00:00-07:00,2028-07-18T20:30:00+00:00,2028-07-18T23:00:00+00:00,150,258,845,4,8,9
2028-07-19,Rowing,Marine Stadium,Long Beach,True,False,Final,2028-07-19T08:00:00-07:00,2028-07-19T10:10:00-07:00,2028-07-19T15:00:00+00:00,2028-07-19T17:10:00+00:00,130,302,845,5,8,9
2028-07-20,Rowing,Marine Stadium,Long Beach,True,False,Final,2028-07-20T09:00:00-07:00,2028-07-20T11:00:00-07:00,2028-07-20T16:00:00+00:00,2028-07-20T18:00:00+00:00,120,367,845,6,8,8
2028-07-21,Rowing,Marine Stadium,Long Beach,True,False,Final,2028-07-21T10:00:00-07:00,2028-07-21T11:30:00-07:00,2028-07-21T17:00:00+00:00,2028-07-21T18:30:00+00:00,90,429,845,7,8,7
2028-07-22,Rowing,Marine Stadium,Long Beach,True,False,Final,2028-07-22T10:30:00-07:00,2028-07-22T11:50:00-07:00,2028-07-22T17:30:00+00:00,2028-07-22T18:50:00+00:00,80,488,845,8,8,6
2028-07-24,Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,True,False,Preliminary,2028-07-24T08:30:00-07:00,2028-07-24T12:15:00-07:00,2028-07-24T15:30:00+00:00,2028-07-24T19:15:00+00:00,225,574,845,1,4,6
2028-07-24,Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,True,False,Final,2028-07-24T14:30:00-07:00,2028-07-24T16:50:00-07:00,2028-07-24T21:30:00+00:00,2028-07-24T23:50:00+00:00,140,600,845,2,4,2
2028-07-25,Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,True,False,Preliminary,2028-07-25T10:00:00-07:00,2028-07-25T11:50:00-07:00,2028-07-25T17:00:00+00:00,2028-07-25T18:50:00+00:00,110,633,845,3,4,3
2028-07-25,Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,True,False,Final,2028-07-25T14:00:00-07:00,2028-07-25T15:20:00-07:00,2028-07-25T21:00:00+00:00,2028-07-25T22:20:00+00:00,80,650,845,4,4,1
2028-07-12,Rugby Sevens,Carson Stadium,Carson,True,False,Preliminary,2028-07-12T10:00:00-07:00,2028-07-12T13:00:00-07:00,2028-07-12T17:00:00+00:00,2028-07-12T20:00:00+00:00,180,10,845,1,12,1
2028-07-12,Rugby Sevens,Carson Stadium,Carson,True,False,Preliminary,2028-07-12T16:00:00-07:00,2028-07-12T19:00:00-07:00,2028-07-12T23:00:00+00:00,2028-07-13T02:00:00+00:00,180,15,845,2,12,1
2028-07-13,Rugby Sevens,Carson Stadium,Carson,True,False,Preliminary,2028-07-13T10:00:00-07:00,2028-07-13T13:00:00-07:00,2028-07-13T17:00:00+00:00,2028-07-13T20:00:00+00:00,180,33,845,3,12,1
2028-07-13,Rugby Sevens,Carson Stadium,Carson,True,False,Quarterfinal,2028-07-13T16:00:00-07:00,2028-07-13T19:00:00-07:00,2028-07-13T23:00:00+00:00,2028-07-14T02:00:00+00:00,180,39,845,4,12,2
2028-07-15,Rugby Sevens,Carson Stadium,Carson,True,False,Semifinal,2028-07-15T13:00:00-07:00,2028-07-15T16:00:00-07:00,2028-07-15T20:00:00+00:00,2028-07-15T23:00:00+00:00,180,76,845,5,12,4
2028-07-15,Rugby Sevens,Carson Stadium,Carson,True,False,Final,2028-07-15T19:00:00-07:00,2028-07-15T21:30:00-07:00,2028-07-16T02:00:00+00:00,2028-07-16T04:30:00+00:00,150,99,845,6,12,4
2028-07-16,Rugby Sevens,Carson Stadium,Carson,True,False,Preliminary,2028-07-16T10:00:00-07:00,2028-07-16T13:00:00-07:00,2028-07-16T17:00:00+00:00,2028-07-16T20:00:00+00:00,180,130,845,7,12,1
2028-07-16,Rugby Sevens,Carson Stadium,Carson,True,False,Preliminary,2028-07-16T16:00:00-07:00,2028-07-16T19:00:00-07:00,2028-07-16T23:00:00+00:00,2028-07-17T02:00:00+00:00,180,151,845,8,12,1
2028-07-17,Rugby Sevens,Carson Stadium,Carson,True,False,Preliminary,2028-07-17T10:00:00-07:00,2028-07-17T13:00:00-07:00,2028-07-17T17:00:00+00:00,2028-07-17T20:00:00+00:00,180,188,845,9,12,1
2028-07-17,Rugby Sevens,Carson Stadium,Carson,True,False,Quarterfinal,2028-07-17T16:00:00-07:00,2028-07-17T19:00:00-07:00,2028-07-17T23:00:00+00:00,2028-07-18T02:00:00+00:00,180,208,845,10,12,2
2028-07-18,Rugby Sevens,Carson Stadium,Carson,True,False,Semifinal,2028-07-18T13:00:00-07:00,2028-07-18T16:00:00-07:00,2028-07-18T20:00:00+00:00,2028-07-18T23:00:00+00:00,180,255,845,11,12,4
2028-07-18,Rugby Sevens,Carson Stadium,Carson,True,False,Final,2028-07-18T19:00:00-07:00,2028-07-18T21:30:00-07:00,2028-07-19T02:00:00+00:00,2028-07-19T04:30:00+00:00,150,284,845,12,12,4
2028-07-16,Sailing (Windsurfing & Kite),Belmont Shore,Long Beach,True,False,Preliminary,2028-07-16T14:00:00-07:00,2028-07-16T20:00:00-07:00,2028-07-16T21:00:00+00:00,2028-07-17T03:00:00+00:00,360,145,845,1,5,2
2028-07-17,Sailing (Windsurfing & Kite),Belmont Shore,Long Beach,True,False,Preliminary,2028-07-17T14:00:00-07:00,2028-07-17T20:00:00-07:00,2028-07-17T21:00:00+00:00,2028-07-18T03:00:00+00:00,360,203,845,2,5,4
2028-07-18,Sailing (Windsurfing & Kite),Belmont Shore,Long Beach,True,False,Preliminary,2028-07-18T14:00:00-07:00,2028-07-18T20:00:00-07:00,2028-07-18T21:00:00+00:00,2028-07-19T03:00:00+00:00,360,264,845,3,5,4
2028-07-19,Sailing (Windsurfing & Kite),Belmont Shore,Long Beach,True,False,Final,2028-07-19T14:00:00-07:00,2028-07-19T20:00:00-07:00,2028-07-19T21:00:00+00:00,2028-07-20T03:00:00+00:00,360,331,845,4,5,4
2028-07-20,Sailing (Windsurfing & Kite),Belmont Shore,Long Beach,True,False,Final,2028-07-20T14:00:00-07:00,2028-07-20T17:00:00-07:00,2028-07-20T21:00:00+00:00,2028-07-21T00:00:00+00:00,180,387,845,5,5,2
2028-07-23,"Sailing (Dinghy, Skiff & Multihull)",Port of Los Angeles,Port of Los Angeles,True,False,Preliminary,2028-07-23T14:00:00-07:00,2028-07-23T20:00:00-07:00,2028-07-23T21:00:00+00:00,2028-07-24T03:00:00+00:00,360,549,845,1,6,2
2028-07-24,"Sailing (Dinghy, Skiff & Multihull)",Port of Los Angeles,Port of Los Angeles,True,False,Preliminary,2028-07-24T14:00:00-07:00,2028-07-24T20:00:00-07:00,2028-07-24T21:00:00+00:00,2028-07-25T03:00:00+00:00,360,599,845,2,6,4
2028-07-25,"Sailing (Dinghy, Skiff & Multihull)",Port of Los Angeles,Port of Los Angeles,True,False,Preliminary,2028-07-25T14:00:00-07:00,2028-07-25T20:00:00-07:00,2028-07-25T21:00:00+00:00,2028-07-26T03:00:00+00:00,360,651,845,3,6,6
2028-07-26,"Sailing (Dinghy, Skiff & Multihull)",Port of Los Angeles,Port of Los Angeles,True,False,Final,2028-07-26T14:00:00-07:00,2028-07-26T20:00:00-07:00,2028-07-26T21:00:00+00:00,2028-07-27T03:00:00+00:00,360,696,845,4,6,6
2028-07-27,"Sailing (Dinghy, Skiff & Multihull)",Port of Los Angeles,Port of Los Angeles,True,False,Final,2028-07-27T14:00:00-07:00,2028-07-27T20:00:00-07:00,2028-07-27T21:00:00+00:00,2028-07-28T03:00:00+00:00,360,740,845,5,6,4
2028-07-28,"Sailing (Dinghy, Skiff & Multihull)",Port of Los Angeles,Port of Los Angeles,True,False,Final,2028-07-28T14:00:00-07:00,2028-07-28T17:00:00-07:00,2028-07-28T21:00:00+00:00,2028-07-29T00:00:00+00:00,180,785,845,6,6,2
2028-07-15,Shooting (Rifle & Pistol),Long Beach Target Shooting Hall,Long Beach,True,False,Final,2028-07-15T13:45:00-07:00,2028-07-15T21:00:00-07:00,2028-07-15T20:45:00+00:00,2028-07-16T04:00:00+00:00,435,78,845,1,9,4
2028-07-16,Shooting (Rifle & Pistol),Long Beach Target Shooting Hall,Long Beach,True,False,Final,2028-07-16T13:45:00-07:00,2028-07-16T21:00:00-07:00,2028-07-16T20:45:00+00:00,2028-07-17T04:00:00+00:00,435,139,845,2,9,4
2028-07-17,Shooting (Rifle & Pistol),Long Beach Target Shooting Hall,Long Beach,True,False,Final,2028-07-17T09:40:00-07:00,2028-07-17T15:30:00-07:00,2028-07-17T16:40:00+00:00,2028-07-17T22:30:00+00:00,350,184,845,3,9,4
2028-07-17,Shooting (Shotgun),Whittier Narrows Clay Shooting Center,Whittier Narrows,True,False,Preliminary,2028-07-17T09:45:00-07:00,2028-07-17T14:45:00-07:00,2028-07-17T16:45:00+00:00,2028-07-17T21:45:00+00:00,300,185,845,1,5,2
2028-07-18,Shooting (Shotgun),Whittier Narrows Clay Shooting Center,Whittier Narrows,True,False,Final,2028-07-18T09:45:00-07:00,2028-07-18T17:15:00-07:00,2028-07-18T16:45:00+00:00,2028-07-19T00:15:00+00:00,450,246,845,2,5,4
2028-07-19,Shooting (Rifle & Pistol),Long Beach Target Shooting Hall,Long Beach,True,False,Final,2028-07-19T09:30:00-07:00,2028-07-19T13:30:00-07:00,2028-07-19T16:30:00+00:00,2028-07-19T20:30:00+00:00,240,311,845,4,9,2
2028-07-20,Shooting (Rifle & Pistol),Long Beach Target Shooting Hall,Long Beach,True,False,Final,2028-07-20T09:30:00-07:00,2028-07-20T13:30:00-07:00,2028-07-20T16:30:00+00:00,2028-07-20T20:30:00+00:00,240,370,845,5,9,2
